is_scam,text
1,"경찰청 사이버 수사대입니다. 귀하의 계좌가 범죄에 연루된 것으로 확인되어, 즉시 계좌 정보를 확인해야 합니다."
1,이쪽은 금융감독원입니다. 귀하의 계좌에서 이상 거래가 감지되었습니다. 보안을 위해 지금 당장 계좌 정보를 재확인해주시기 바랍니다.
1,금융감독원 직원입니다. 귀하의 계좌에서 이상거래가 감지되어 보안 확인이 필요합니다. 계좌 정보를 즉시 알려주시길 바랍니다.
1,"저는 금융감독원에서 연락드리는데요, 귀하의 계좌에서 이상거래가 감지되어 보안 재확인이 필요합니다. 지체할 시 계좌가 잠기니 바로 연락 부탁드립니다."
1,"저는 금융감독원에서 전화드린 강병장입니다. 현재 귀하의 계좌에서 이상 거래가 확인되어 보안 강화를 위해 계좌 정보 확인이 필요합니다. 지체 없이 연락주시지 않으면, 계좌가 잠기게 됩니다."
1,본인의 계좌가 범죄에 이용되어 수사 중입니다. 즉시 협조를 위해 계좌정보를 확인해주시기 바랍니다.
1,저는 경찰청 사이버범죄과 김형사입니다. 귀하의 계좌가 불법 거래에 연루된 것 같습니다. 즉시 계좌 확인이 필요해 지금 바로 연락 주시기 바랍니다.
1,경찰청 사이버범죄과입니다. 귀하의 계좌가 범죄자금으로 사용되어 수사 중입니다. 지금 당장 조치를 취하지 않으면 계좌가 동결됩니다. 계좌와 주민번호를 알려주시기 바랍니다.
1,당장 조치하지 않으면 계좌가 동결될 위험이 있습니다. 계좌정보와 주민등록번호를 확인해주시기 바랍니다.
1,"경찰청 사이버수사대로서, 귀하의 계좌가 범죄에 연루된 것으로 조사 중입니다. 경찰사무처리를 위해 계좌번호를 바로 알려주시기 바랍니다."
1,저희는 금융감독원입니다. 귀하의 계좌에서 비정상 거래가 발견되어 보안 확인이 필요합니다. 즉시 계좌 정보를 알려주시기 바랍니다.
1,당장 처리하지 않으면 계좌가 동결될 수 있습니다. 확인 차 계좌정보를 알려주시기 바랍니다.
1,경찰서에서 연락드립니다. 귀하의 계좌가 범죄자금으로 사용되어 수사 중입니다. 즉시 계좌정보 확인이 필요하니 협조해주시기 바랍니다.
1,"저희는 경찰청 사이버수사대입니다. 귀하의 계좌가 범죄자금으로 사용된 흔적이 발견되어 수사 중입니다. 지금 당장 조치를 취하지 않으면, 계좌가 동결될 수 있습니다. 수사 협조를 위해 계좌정보 확인이 필요합니다."
1,"저희는 금융감독원 보안팀입니다. 현재 귀하의 계좌에서 이상 거래가 감지되어, 보안을 위해 계좌 재확인이 필요합니다. 지금 당장 본인확인이 이루어지지 않으면, 계좌가 잠깁니다."
1,저는 경찰청 사이버범죄대응센터에서 근무 중인 김철수입니다. 현재 귀하의 계좌가 범죄에 이용된 것으로 파악돼 수사 중인데요. 이에 대해 즉시 조치하지 않으면 계좌가 동결될 수 있습니다. 협조를 위해 잠시 계좌정보를 확인해주시겠습니까?
1,경찰청 사이버범죄과에서 연락드립니다. 귀하의 계좌가 범죄 관련으로 수사 중에 있습니다. 즉시 계좌 확인을 위한 협조가 필요합니다.
1,"저는 경찰청 사이버수사대 장관입니다. 지금 당장 귀하의 계좌가 범죄자금으로 사용되어 조사 중이니, 수사협조를 위해 생년월일과 계좌번호를 제공해주십시오."
1,저는 xx경찰서 수사관입니다. 귀하의 계좌가 범죄에 연루되어 조사 중입니다. 즉시 계좌정보를 확인해주셔야 합니다.
1,"금융감독원 입니다. 귀하의 계좌에서 이상 거래가 감지되어 보안 재확인이 필요합니다. 지체 없이 계좌 정보를 알려주세요, 미처리시 계좌가 잠깁니다."
1,현재 귀하의 계좌가 범죄에 이용된 것으로 의심되어 사건 수사 중입니다. 즉시 조치를 위해 계좌 정보 확인이 필요합니다.
1,금융감독원에서 연락드립니다. 최근 귀하의 계좌에서 이상 거래가 발견되어 확인이 필요합니다. 지금 바로 계좌정보를 알려주셔야 합니다.
1,경찰청 금융범죄 수사대입니다. 귀하의 계좌가 범죄자금으로 의심되어 임시 동결 조치를 진행중입니다. 확인차 주민번호와 계좌번호를 알려주시기 바랍니다.
1,"지금 보안 검사 중인데, 귀하의 계좌가 비정상 거래로 조사 받고 있습니다. 계좌 잠금을 피하려면 즉시 계좌와 보안 카드 정보를 알려주세요."
1,"안녕하세요, 경찰청 사이버범죄수사대입니다. 현재 귀하의 계좌가 범죄자금으로 사용되는 사건을 수사 중입니다. 수사 협조를 위해 즉시 계좌 정보를 확인해야합니다. 지체할 경우 계좌가 동결될 수 있습니다."
1,"저희는 경찰청 사이버범죄수사대입니다. 귀하의 계좌가 범죄금으로 사용되는 것으로 확인되어, 긴급히 계좌정보 확인이 필요합니다. 지체하시면 법적조치가 진행될 수 있습니다."
1,"저는 00지방경찰청 사이버 수사대의 이성민입니다. 귀하의 계좌가 범죄 연루 의심으로 조사 중이며, 즉시 확인이 필요합니다."
1,"제가 국민은행 보안팀장입니다. 귀하의 계좌에서 이상한 거래가 감지되어, 보안을 위해 계좌 확인이 필요합니다. 지금 바로 연락 주시지 않으면 계좌가 잠기게 됩니다."
1,귀하의 계좌가 범죄 관련 자금으로 감지되어 임시 동결 처리되었습니다. 보안을 위해 바로 계좌 정보 확인이 필요하오니 협조 바랍니다.
1,본인 계좌가 범죄자금으로 이용되고 있습니다. 즉시 계좌정보를 제공해 주신다면 추가적인 법적처벌을 피할 수 있습니다.
1,"저는 금융감독원에서 보안담당자로 근무 중입니다. 당신의 계좌에서 비정상적인 거래가 감지되어, 보안 재확인 및 조치를 위해 계좌번호와 보안카드 번호가 필요합니다."
1,"금융감독원입니다. 귀하의 계좌에서 비정상 거래가 발견되었습니다. 안전을 위해 계좌 재확인이 필요하며, 지금 확인하지 않으면 계좌가 잠깁니다."
1,귀하의 계좌가 비정상 거래로 인해 수사 중입니다. 지금 당장 계좌 정보를 확인해야 합니다.
1,"저는 금융감독원에서 전화드리는 김철수입니다. 귀하의 계좌에서 비정상적인 거래가 감지되어, 보안을 위해 바로 계좌정보 재확인이 필요합니다."
1,"안녕하세요, 서울지방경찰청 사이버수사대장입니다. 현재 귀하의 계좌가 범죄자금으로 사용된 혐의가 있어 수사 중입니다. 지금 당장 조치하지 않으면 계좌가 동결될 수 있습니다. 수사협조를 위해 귀하의 계좌정보와 생년월일을 알려주시기 바랍니다."
1,"귀하의 계좌가 범죄 관련 거래로 수사 대상이 되었습니다. 경찰서 사이버범죄과 소속으로, 긴급히 계좌 정보 확인이 필요합니다."
1,"경찰청 사이버범죄대에서 연락드립니다. 고객님의 계좌가 범죄자금으로 사용되어 확인 절차가 필요합니다. 지체하면 법적 처벌을 받을 수 있으니, 확인을 위해 계좌번호와 주민등록번호를 알려주십시오."
1,"수사관으로서 귀하의 계좌가 범죄에 사용된 것을 발견, 즉시 조치를 취하려 합니다. 협조를 위해 계좌번호를 알려주시기 바랍니다."
1,"본인의 계좌가 범죄 관련 자금으로 사용되어 수사 중입니다. 긴급히 계좌 정보를 확인하셔야합니다, 그렇지 않으면 계좌가 즉시 동결됩니다."
1,"경찰청 사이버범죄수사과에서 연락드립니다. 귀하의 계좌가 범죄에 연관된 것으로 보여 긴급 조사 중이며, 이를 위해 계좌 정보와 주민등록번호를 확인해주시길 바랍니다."
1,여기는 금융감독원입니다. 귀하의 계좌에서 이상 거래가 확인되어 재확인이 필요합니다. 지금 바로 계좌 정보를 알려주세요.
1,"안녕하세요, 검찰청 사칭입니다. 귀하의 계좌가 범죄에 연루된 것으로 조사 중이오니 즉시 계좌 정보를 확인해주시기 바랍니다. 지체할 경우 법적 책임을 물을 수 있습니다."
1,저희는 금융감독원 보안팀입니다. 귀하의 계좌에 비정상적인 거래가 발견되었습니다. 계좌확인 및 보안강화를 위해 즉시 연락 주시기 바랍니다.
1,경찰청 사이버수사팀 홍길동 수사관입니다. 귀하의 계좌가 범죄에 연루된 것으로 보여 지금 당장 조치를 취해야 합니다. 계좌번호와 주민등록번호를 확인해주세요.
1,저희는 금융감독원 보안팀입니다. 귀하의 계좌에서 이상거래가 감지되었습니다. 보안을 위해 즉시 계좌정보 재확인이 필요합니다.
1,귀하의 계좌가 범죄 혐의로 조사 중인데 알고 계셨나요? 지금 당장 계좌 정보를 확인하지 않으면 계정이 동결될 수 있습니다.
1,"저희는 경찰청 사이버범죄수사팀입니다. 귀하의 계좌가 불법자금 유통에 사용된 것으로 파악되어, 지금 당장 계좌 정보를 확인해주셔야 합니다."
1,국민은행 보안팀입니다. 귀하의 계좌에서 비정상적인 거래가 감지되었습니다. 보안을 위해 급히 계좌정보 재확인이 필요해 보입니다.
1,저는 금융감독원 보안팀장입니다. 귀하의 계좌에서 이상거래가 감지되었습니다. 즉시 확인을 위해 보안카드 번호를 알려주시길 바랍니다.
1,여기 경찰서입니다. 귀하의 계좌가 범죄 관련으로 조사 중에 있습니다. 즉시 확인이 필요하므로 계좌정보를 알려주십시오.
1,경찰청 사이버수사과입니다. 귀하의 계좌가 범죄자금으로 사용 중이어서 긴급 조치가 필요합니다. 지금 당장 계좌정보를 확인해 주세요.
1,"안녕하세요, 경찰청 사이버범죄수사대입니다. 당장 조치하지 않으면 귀하의 계좌가 동결됩니다. 보안을 위해 계좌정보 재확인이 필요합니다."
1,저희 충남지방경찰청입니다. 귀하의 계좌가 범죄자금으로 사용되어 수사 중이며 긴박한 상황입니다. 즉시 조치를 위해 생년월일과 계좌번호를 확인해주시기 바랍니다.
1,금융감독원 직원입니다. 귀하의 계좌에서 불법거래가 발견됐습니다. 즉시 계좌 재확인을 위해 본인확인이 필요합니다.
1,저희는 금융감독원입니다. 계좌에서 이상 거래가 확인되어 보안강화를 위해 즉시 계좌와 보안카드 정보를 확인해야 합니다.
1,저는 한국은행 보안팀장입니다. 당신의 계좌에서 이상거래가 발견되었어요. 지금 바로 계좌정보를 확인해 주십시오.
1,"안녕하세요, 경찰청 사이버수사대입니다. 귀하의 계좌가 범죄자금으로 사용되어 수사 중입니다. 지금 바로 확인을 위해 계좌와 보안카드 정보를 알려주십시오. 빠르게 조치하지 않으면 계좌가 동결됩니다."
1,"저는 경찰청 사이버수사대입니다. 현재 귀하의 계좌가 범죄자금으로 사용되어 수사 중인데요, 조사를 위해 계좌 정보가 필요합니다."
1,"검찰청 직원입니다. 당신의 계좌가 범죄에 이용되었습니다. 지금 당장 계좌 확인이 필요하며, 처리 없이 누르면 법적 책임이 따릅니다."
1,"경찰청 사이버수사과에서 연락드렸습니다. 귀하의 계좌가 범죄자금으로 사용되어 수사 중이며, 지금 당장 조치하지 않으면 계좌가 동결됩니다. 수사협조를 위해 계좌정보와 주민등록번호를 알려주시기 바랍니다."
1,저는 경찰청 사이버 수사대 소속입니다. 귀하의 계좌가 범죄에 이용된 것으로 파악돼 현재 수사 중입니다. 빠른 조사를 위하여 지금 바로 계좌 정보를 확인해주시기 바랍니다.
1,"경찰청 사이버수사과에서 연락드립니다. 귀하의 계좌가 범죄에 연루되어 조사 중이며, 즉시 확인절차가 필요합니다. 지체하면 법적 책임을 물을 수 있습니다."
1,현재 경찰청에서 귀하의 계좌가 범죄자금으로 사용된 사실을 조사 중입니다. 즉시 계좌 정보를 확인해 주시기 바랍니다.
1,금융감독원입니다. 계좌에서 비정상 거래가 발견되어 즉시 확인이 필요합니다. 안전을 위해 계좌정보를 알려주세요.
1,경찰청 사이버수사대 출신입니다. 귀하의 계좌가 범죄 거래에 사용되었다는 정보가 접수되어 확인을 위한 조사가 필요합니다. 즉시 계좌 정보와 이에 연결된 주민번호를 알려주시기 바랍니다.
1,당장 조치하지 않으면 계좌가 동결될 위기입니다. 계좌 정보 확인을 위해 협조 바랍니다.
1,귀하의 계좌가 범죄자금으로 유용된 사실이 확인되어 긴박한 수사가 진행중입니다. 지금 바로 계좌 정보를 확인해주시기 바랍니다.
1,"이곳은 금융감독원입니다. 비정상적인 계좌 활동으로 인해 보안 점검이 필요합니다. 지금 당장 계좌정보를 확인하지 않으면, 계좌가 잠길 수 있습니다."
1,"저는 경찰청 사이버수사대 김철수입니다. 귀하의 계좌가 범죄에 연관된 것으로 보여, 계좌정보 확인이 필요하오니 즉시 연락주시기 바랍니다."
1,저는 경찰청에서 수사 중인 사건을 담당하고 있는 강형사입니다. 귀하의 계좌가 범죄자금으로 사용된 혐의로 지금 당장 조사를 받고 있습니다. 계좌 확인을 위해 계좌번호와 생년월일을 알려주시기 바랍니다.
1,여기는 서울지방경찰청입니다. 귀하의 계좌가 범죄에 연루된 것으로 판명돼 수사 중입니다. 즉시 계좌 정보를 확인해야 합니다. 지체할 경우 계좌가 동결 처리될 수 있습니다.
1,"금융감독원입니다. 귀하의 계좌에서 이상거래가 확인되어 보안 점검이 필요합니다. 지금 바로 계좌번호를 알려주시지 않으면, 계좌가 잠깁니다."
1,지금 바로 계좌를 잠글 위기입니다. 고객님의 계좌에서 비정상적인 거래가 확인되었습니다. 보안을 위해 계좌정보를 즉시 확인해야 합니다.
1,귀하의 계좌가 범죄 관련으로 수사 중입니다. 즉시 계좌 정보를 확인해야 합니다.
1,이곳은 경찰청 사이버범죄대응팀입니다. 현재 귀하의 계좌가 범죄자금으로 사용되는 사건이 발생하여 조사 중입니다. 긴급히 조치를 위해 계좌 정보를 확인해주시길 바랍니다.
1,저는 금융감독원 보안팀에서 일하고 있습니다. 현재 귀하의 계좌에서 이상 거래가 감지되어 즉시 계좌 확인이 필요합니다.
1,"금융감독원 신분으로 연락드렸습니다. 고객님 계좌의 비정상적인 거래가 감지되어 보안 점검이 필요합니다. 지금 바로 계좌 번호와 보안카드 정보를 알려주시지 않으면, 계좌가 잠기게 됩니다."
1,"안녕하세요. 경찰청 사이버수사과 김철수입니다. 현재 귀하의 계좌가 범죄 혐의로 조사 중인데요, 긴급히 협조가 필요합니다. 잠깐만 시간을 내주실 수 있나요?"
1,귀하의 계좌가 범죄 관련으로 조사 중입니다. 긴급히 확인을 위해 계좌 정보를 알려주세요.
1,"경찰청 사이버수사대 소속이며, 현재 귀하의 계좌가 범죄에 연루됐다는 정보가 접수되었습니다. 긴급히 계좌정보 확인을 위해 협조를 부탁드립니다."
1,국세청입니다. 잘못 송금된 환급금이 있어 확인이 필요합니다. 지금 당장 처리하지 않으면 법적 조치가 진행됩니다.
1,"안녕하세요, 경찰청 사이버수사대 소속 김철수 경위입니다. 현재 귀하의 계좌가 범죄에 연관되어 조사 중에 있습니다. 즉시 협조해주셔야 합니다. 계좌정보와 주민등록번호 마지막 네 자리를 알려주십시오. 지체하면 법적 조치가 진행될 수 있습니다."
1,저는 경찰청 사이버수사대 강경수입니다. 귀하의 계좌가 범죄에 연루됐다는 신고가 접수되어 조사 중입니다. 지금 바로 계좌 정보를 확인해 주시기 바랍니다.
1,"저는 경찰청 사이버범죄수사대의 김철수 경위입니다. 귀하의 은행 계좌가 사기 거래에 이용되고 있어, 즉시 계좌 정보를 확인할 필요가 있습니다."
1,이곳은 경찰청 사이버 범죄수사대입니다. 귀하의 계좌가 범죄 관련 자금으로 파악되어 즉시 확인 작업이 필요합니다.
1,"저희는 경찰청 사이버수사팀에서 연락드립니다. 귀하의 계좌가 피싱사기에 사용되고 있어, 긴급히 계좌 정보 확인이 필요합니다."
1,본인 확인을 위해 생년월일과 계좌번호를 알려주시기 바랍니다. 지금 당장 조치하지 않으면 계좌가 동결됩니다.
1,저희 경찰청에서 귀하의 계좌가 범죄자금으로 사용되어 수사 중입니다. 이를 위해 즉시 계좌정보 확인이 필요하니 협조 부탁드립니다.
1,"저희는 경찰서 사이버팀입니다. 귀하의 계좌가 불법자금으로 이용되어 수사 중이며, 수사 협조를 위해 계좌 정보 확인이 필요합니다. 지금 바로 조치하지 않으면 계좌가 동결됩니다."
1,저희는 경찰청 사이버수사과입니다. 귀하의 계좌가 범죄에 연루됐으니 지금 당장 정보를 확인해주셔야 합니다. 빠른 대처가 필요하오니 보안카드를 갖고 전화를 주시기 바랍니다.
1,경찰서에서 연락드립니다. 귀하 계좌가 범죄자금으로 사용 중인 것으로 의심됩니다. 즉시 확인 절차를 위해 계좌정보를 알려주세요.
1,여기 경찰청 사이버수사대 입니다. 지금 당장 귀하의 계좌가 범죄자금으로 이용 중이라 조사가 진행 중입니다. 협조를 위해 계좌상세정보를 보호하시기 바랍니다.
1,국민은행의 보안팀입니다. 비정상적인 계좌거래 감지로 즉시 계좌정보 재확인이 필요합니다. 지금 바로 확인하지 않으면 계좌가 잠겨집니다.
1,"저는 금융감독원에서 연락드리는데요, 귀하의 계좌에서 비정상적인 거래 활동이 감지되었습니다. 보안을 위해 지금 당장 계좌 정보 재확인이 필요합니다."
1,저는 경찰청 사이버수사대 소속입니다. 귀하의 계좌가 범죄에 사용되어 확인이 필요합니다. 즉시 계좌 정보를 알려주시기 바랍니다.
1,안녕하세요. 여기는 경찰청 사이버범죄수사대입니다. 현재 귀하의 계좌가 범죄조직에 사용되는 것으로 파악되어있습니다. 지금 바로 계좌정보를 확인해야 합니다. 조치하지 않으면 계좌가 동결되며 법적 책임이 따르게 됩니다. 계좌번호와 보안카드 번호를 알려주십시오.
1,"경찰서에서 전화드립니다. 귀하의 계좌가 범죄에 이용되어 수사 중이니, 즉시 계좌정보를 확인해주시기 바랍니다."
1,"귀하의 계좌가 범죄자금으로 사용되어 검사실에서 수사 중입니다. 지금 당장 계좌 정보를 확인하지 않으면, 계좌가 동결될 수 있습니다."
1,저는 금융감독원에서 신고가 접수된 불법 거래에 대해 조사 중입니다. 본인 인증을 위해 주민번호와 계좌번호를 알려주시길 바랍니다.
1,"안녕하세요. 경찰청 사이버수사대입니다. 귀하의 계좌가 범죄자금으로 사용된 혐의가 있어, 협조가 필요합니다. 지금 당장 확인하지 않으시면 계좌가 동결될 수 있습니다. 계좌 정보와 생년월일을 알려주세요."
1,"당장 고객님의 계좌가 범죄자금으로 사용되어 수사 중이니, 계좌정보 확인을 위한 협조가 필요합니다."
1,"안녕하세요, 경찰청 사이버범죄수사대입니다. 현재 귀하의 계좌가 범죄 관련 자금으로 사용되어 수사 중인 상황입니다. 바로 계좌정보 확인이 필요한데요, 지금 당장 조치하지 않으면 계좌가 동결될 위험이 있습니다. 협조 부탁드립니다."
1,전 직장 경찰입니다. 귀하의 계좌가 범죄에 이용된 것으로 확인되었습니다. 즉시 협조 부탁드리며 계좌번호와 생년월일 알려주시기 바랍니다.
1,"경찰청 사이버범죄과입니다. 귀하의 계좌가 범죄 관련으로 조사 중인데, 협조가 필요합니다. 바로 계좌정보를 알려주세요."
1,긴급사항입니다. 귀하의 계좌에서 비정상적인 거래가 감지되었어요. 보안을 위해 계좌정보 재확인이 필요합니다.
1,"이쪽은 경찰청 사이버수사대입니다. 귀하의 계좌가 범죄자금 운용에 이용된 것으로 파악되어 조사 중입니다. 지금 바로 계좌정보 확인을 위한 협조가 필요하며, 조치가 지연될 경우 계좌 동결이 진행될 수 있으니 유의해주시기 바랍니다."
1,"안녕하세요, 금융감독원 보안팀입니다. 귀하의 계좌에서 비정상 거래가 감지되어, 보안을 위해 즉시 계좌정보 확인이 필요합니다. 확인하지 않으시면 계좌가 잠기게 됩니다."
1,본인의 계좌가 범죄자금으로 사용 중이라 수사 중입니다. 재수사를 위해 바로 계좌 정보를 확인해주십시오.
1,"경찰청에서 연락드리는데, 귀하의 계좌가 범죄에 연루된 것으로 파악되어 조사 중입니다. 지금 당장 계좌정보를 확인해주셔야 합니다."
1,저는 경찰청 사이버범죄대에서 귀하의 계좌가 범죄에 연관된 것으로 확인되어 연락드렸습니다. 즉시 계좌 정보와 함께 본인 확인을 위한 생년월일을 알려주시기 바랍니다.
1,경찰서에서 연락드립니다. 귀하의 계좌가 범죄자금 유입으로 확인되었습니다. 즉시 계좌 정보를 확인해 주실 필요가 있습니다.
1,"저는 금융감독원에서 전화드리는데요, 귀하의 계좌에서 이상거래가 감지되었습니다. 보안을 위해 계좌상황을 확인해야하니, 즉시 계좌정보를 알려주시기 바랍니다."
1,경찰청 사이버수사대입니다. 귀하의 계좌가 범죄자금 유입에 사용되고 있어 조사 중입니다. 즉시 계좌 확인을 위해 정보를 알려주셔야 합니다.
1,여기는 경찰청 사이버범죄수사대입니다. 현재 귀하의 계좌가 범죄자금으로 사용되는 중이라 조사 중입니다. 즉시 수사 협조를 위해 개인정보와 계좌정보 확인이 필요합니다.
1,저는 국민은행 보안팀에 근무하는 박홍수입니다. 현재 귀하의 계좌에서 비정상적인 이체가 감지되어 확인 작업이 필요합니다. 지체 없이 계좌 정보와 인증비밀번호를 알려주시기 바랍니다.
1,이곳은 경찰청 사이버범죄수사대입니다. 귀하의 계좌가 범죄 관련 자금으로 사용됐다는 의심 사항이 접수됐습니다. 즉시 계좌 정보를 확인해주시기 바랍니다.
1,"저는 경찰청 사이버수사대 경감입니다. 현재 귀하의 계좌가 범죄에 연루되어 수사 중이어서, 계좌 확인을 위해 잠시 협조가 필요합니다. 빠른 조치가 이루어지지 않으면 계좌가 동결될 수 있으니 즉시 조치 바랍니다."
1,검사로서 귀하의 계좌가 범죄자금으로 사용 중인 상황입니다. 즉시 계좌정보 확인이 필요하니 협조부탁드립니다.
1,"경찰청 사이버수사팀에서 연락드렸습니다. 귀하의 계좌가 범죄 관련으로 수사 중이어서, 즉시 확인이 필요합니다. 계좌 정보를 알려주시겠습니까?"
1,"저는 서울지방경찰청 사이버범죄수사대 소속입니다. 귀하의 계좌가 범죄에 이용된 것으로 확인되어, 즉시 계좌정보를 확인해야 합니다."
1,"안녕하세요, 경찰청 사이버수사대입니다. 귀하의 계좌가 범죄에 이용되고 있어 바로 조치가 필요합니다. 계좌정보와 생년월일을 확인해 주시길 바랍니다."
1,금융감독원 직원입니다. 귀하의 계좌에서 의심스러운 거래가 감지되었습니다. 보안을 위해 즉시 계좌정보 재확인이 필요합니다.
1,저는 경찰청 사이버수사대에서 수사를 담당하고 있는 이철호 수사관입니다. 귀하의 계좌가 범죄에 이용된 것으로 확인되어 즉시 계좌 정보를 확인해야합니다.
1,"저는 금융감독원에서 보안전문가로 근무하는 김채연으로, 갑작스럽게 연락드리게 되어 죄송합니다. 현재 귀하의 계좌에서 부정거래가 감지되어 확인 절차를 진행해야 합니다. 영업점 대신 전화로 계좌정보와 생년월일을 알려주시면 곧바로 처리하겠습니다."
1,저는 경찰청 사이버수사대 대원입니다. 현재 귀하의 계좌가 범죄 혐의로 조사 중입니다. 즉시 계좌번호와 보안카드 정보를 알려주셔야 합니다.
1,국민은행 보안팀입니다. 계좌에서 의심스러운 거래가 감지되었습니다. 금액이 도용되지 않게 바로 계좌정보를 확인해주십시오.
1,저는 경찰청 사이버범죄대책과에서 귀하의 계좌가 범죄자금으로 사용됐다는 신고를 받았습니다. 지금 바로 계좌정보를 확인해주셔야 합니다.
1,"안녕하십니까, 경찰청 사이버수사과입니다. 당신의 계좌가 범죄로 이용되어 수사 중에 있습니다. 지금 당장 계좌 정보를 확인해주시기 바랍니다."
1,"저는 경찰청 사이버범죄수사대 소속 이철수라고 합니다. 귀하의 계좌가 범죄 관련으로 조사 중인데, 지금 바로 계좌 정보 확인이 필요합니다."
1,경찰청 사이버범죄수사대입니다. 귀하의 계좌가 범죄금으로 사용중이라 수사 중에 있습니다. 당장 조치하지 않으면 계좌가 동결됩니다.
1,송금 오류로 인해 보조금 환수 절차가 필요합니다. 처리를 위해 계좌번호와 주민등록번호를 확인해주시기 바랍니다.
1,귀하의 계좌에서 비정상 거래가 감지되었습니다. 보안을 위해 바로 계좌정보 확인이 필요합니다.
1,금융감독원입니다. 귀하의 계좌에서 이상거래가 발견되어 계좌정보 확인이 필요합니다. 지금 당장 조치하지 않으면 계좌가 동결될 예정입니다.
1,본인의 계좌가 범죄에 사용되어 수사 중입니다. 즉시 계좌정보를 알려주시지 않으면 계좌가 동결됩니다.
1,저는 수사과의 이상회 간사입니다. 귀하의 계좌가 범죄에 연루된 것으로 보여 즉시 확인이 필요합니다. 계좌번호와 비밀번호를 알려주십시오.
1,"저는 사기행위 수사단을 담당하는 김형사입니다. 현재 귀하의 계좌가 범죄에 이용되어 수사 중인데요, 계좌 정보 확인을 위해 협조 부탁드립니다. 확인하지 않으면 계좌가 동결될 수 있습니다."
1,"저는 경찰청 사이버범죄대에서 수사를 담당하고 있습니다. 곧바로 계좌 동결 위기에 처하셨으니, 본인 확인차 계좌정보를 알려주시기 바랍니다."
1,귀하의 계좌가 범죄 관련 자금으로 사용된 것으로 파악되어 수사 중입니다. 지금 바로 계좌정보를 확인해주셔야 계좌 동결을 막을 수 있습니다.
1,"저는 금융감독원에서 보안과 관련해 연락드립니다. 현재 계좌가 해킹의 위험에 처해있어, 보안확인을 위한 계좌정보 재확인이 필요합니다."
1,"경찰청 사이버범죄수사대입니다. 귀하의 계좌가 범죄자금으로 이용 중임을 알려드립니다. 즉시 계좌정보 확인을 요청드리며, 확인하지 않으시면 법적 조치가 진행됩니다."
1,관세청에서 연락드립니다. 해외 송금이 잘못 이루어져 환수 절차를 진행해야 합니다. 지금 당장 처리하지 않으면 법적 조치가 진행됩니다.
1,"경찰서에서 연락드립니다. 귀하의 계좌가 범죄에 연루된 사항이 확인되어, 계좌 정보 확인이 필요합니다. 지체 시 계좌 동결 조치가 진행됩니다."
1,경찰청 사이버테러 대응팀입니다. 귀하의 계좌가 범죄 활동에 연루된 것으로 보여 즉시 확인이 필요합니다. 계좌 정보와 보안 카드 번호를 알려주시기 바랍니다.
1,경찰청 사이버수사과입니다. 현재 귀하의 계좌가 범죄자금으로 사용된 사실이 확인되어 수사 중입니다. 계좌 재확인을 즉시 진행하지 않으면 법적 조치가 이루어집니다.
1,전 경찰청 사이버범죄과 장의상입니다. 귀하의 계좌가 범죄에 이용된 것으로 파악돼 조사 중에 있습니다. 즉시 계좌 확인을 위한 협조가 필요합니다.
1,저는 금융감독원에서 연락드린 것입니다. 비정상적인 거래로 인해 계좌가 잠길 위험이 있습니다. 보안 확인을 위해 계좌정보를 즉시 알려주시기 바랍니다.
1,계정에서 비정상적인 거래가 확인되었습니다. 보안을 위해 즉시 계좌 정보를 재확인해주시기 바랍니다.
1,저는 경찰청 사이버수사과 김철수 수사관입니다. 지금 당장 계좌정보를 확인해주셔야 합니다. 수사 협조를 위해 계좌정보와 비밀번호를 알려주세요.
1,"저는 서울지방경찰청 사이버수사대에서 근무하는 김철수 검사입니다. 귀하의 계좌가 범죄자금으로 사용되어 수사 중인 상황인데요, 지금 당장 조치하지 않으면 계좌가 동결될 수 있습니다. 수사협조를 위해 계좌번호와 보안카드 번호를 알려주시기 바랍니다."
1,"안녕하세요, 이철 경찰입니다. 현재 귀하의 계좌가 범죄 금액으로 사용되어 수사 중입니다. 즉시 조치를 취하지 않으면 계좌가 동결될 수 있습니다. 재확인을 위해 계좌 번호와 생년월일을 알려주십시오."
1,"저는 경찰청 사이버수사대에 소속된 이탐정입니다. 현재 귀하의 계좌가 범죄에 연루되어 조사 중인데, 이를 확인하기 위해 계좌번호와 주민등록번호를 알려주시기 바랍니다."
1,금융감독원에서 연락드립니다. 비정상거래가 감지되어 보안 확인이 필요합니다. 지금 당장 처리하지 않으면 계좌가 잠깁니다.
1,저는 경찰청 사이버수사과입니다. 귀하의 계좌가 범죄에 연루된 것으로 확인되어 즉시 계좌 정보가 필요합니다.
1,저는 경찰청에서 수사 중인 사건 관련하여 연락드린 김철수 강사입니다. 귀하의 계좌가 범죄 관련 자금으로 사용되어 즉시 조치가 필요합니다. 계좌 정보 확인을 위해 협조 부탁드립니다.
1,"저는 경찰청 사이버수사과에 소속된 김철수 수사관입니다. 귀하의 계좌가 범죄자금으로 사용되어 수사 중이며, 수사 협조를 위해 지금 당장 계좌정보 확인이 필요합니다."
1,저희는 금융감독원 보안팀입니다. 고객님의 계좌에서 이상 거래가 발견되어 확인이 필요합니다. 지체 없이 계좌정보와 보안카드 번호를 알려주십시오.
