is_scam,text
1,이곳은 경찰청 사이버범죄대응팀입니다. 현재 귀하의 계좌가 범죄자금으로 사용되는 사건이 발생하여 조사 중입니다. 긴급히 조치를 위해 계좌 정보를 확인해주시길 바랍니다.
1,"안녕하세요, 경찰청 사이버수사팀입니다. 현재 귀하의 계좌가 범죄자금으로 이용되어 수사 중인 상황입니다. 이를 지금 당장 조치하지 않으면 계좌가 동결되며 법적 처벌이 진행될 수 있습니다. 즉시 계좌와 주민번호를 알려주시기 바랍니다."
1,"여기 경찰청 사이버수사과입니다. 귀하의 계좌가 범죄자금으로 사용되어 수사 중이며, 지금 당장 조치를 취하지 않으면 계좌가 동결될 위험이 있습니다. 계좌정보 확인을 위한 협조를 부탁드립니다."
1,경찰청 사이버범죄조사대에서 연락드렸습니다. 귀하의 계좌가 범죄에 연루되어 조사 중입니다. 즉시 계좌 정보 확인이 필요합니다.
0,예금 상품에 대해 궁금하신 점이 있으신가요? 자세한 상품 안내와 이용 방법을 안내해 드릴게요.
0,예금 상품의 이자율은 연 1.5%로 안정적인 수익이 기대됩니다. 추가 문의나 계좌 개설을 원하시면 본점을 방문해주세요.
1,"안녕하세요, 경찰청 사이버수사과입니다. 귀하의 계좌가 범죄에 이용되고 있습니다. 즉시 조치하지 않으면 계좌가 동결될 수 있습니다. 수사 협조를 위해, 계좌 정보와 본인 확인을 위한 주민번호를 알려주시기 바랍니다."
1,"경찰청 사이버범죄대에서 연락드리는데요, 귀하의 계좌가 범죄에 악용되어 수사 중입니다. 협력 부탁드려 계좌정보를 바로 확인해주시겠습니까?"
0,예금 상품에 대해 안내해 드리겠습니다. 저희 은행의 예금 상품은 다양한 이율과 혜택을 제공하고 있습니다. 자세한 내용은 인터넷뱅킹이나 영업점을 통해 확인하실 수 있습니다.
0,예금 상품으로는 정기예금과 적금 상품이 있습니다. 이용하실 상품을 선택하신 후 저희 은행 지점을 방문하시면 신속하고 정확한 안내를 받으실 수 있습니다.
0,예금 상품에 대해 궁금하신 점이 있으시면 상세히 안내해 드릴게요. 필요하신 경우 예약을 받아 직접 상담도 가능합니다.
0,예금 상품에 대해 안내해 드리겠습니다. 당사의 예금 상품은 안정적인 이자율과 다양한 혜택을 제공하고 있습니다. 추가 문의 사항이 있으시면 언제든지 연락 주세요.
1,귀하의 계좌가 범죄자금으로 사용됐습니다. 지금 바로 계좌 확인이 필요하니 정보를 알려주세요.
1,금융감독원 감사부서에서 연락드립니다. 지금 당장 귀하의 계좌에서 이상 거래가 감지되어 잠금조치 될 위험이 있습니다. 보안 확인차 계좌정보와 생년월일을 알려주시기 바랍니다.
0,예금 상품에 대해 안내해 드리겠습니다. 당사의 예금 상품은 안정적인 이자율과 다양한 혜택으로 고객님의 자산을 안전하게 보호해 드립니다. 자세한 내용은 영업점을 방문하시거나 고객센터로 문의해 주세요.
1,저는 경찰청 사이버범죄수사대의 김철수입니다. 당신 계좌가 범죄 혐의로 조사 중이라 긴급히 계좌정보 확인이 필요하오니 협조해주십시오.
0,예금 상품으로는 단기 예금과 정기 예금이 있습니다. 자세한 내용은 영업점을 방문하시거나 고객센터로 문의해주시기 바랍니다.
1,"저희는 경찰청에서 수사 중인 사건과 관련하여 연락드렸습니다. 계좌가 범죄에 악용되었으니, 확인을 위해 지금 바로 계좌정보를 알려주시기 바랍니다."
1,저희는 경찰청 사이버범죄과입니다. 귀하의 계좌가 범죄에 연루되어 계정 동결 위기에 처해 있습니다. 즉시 계좌 정보를 확인해주시기 바랍니다.
1,저는 지방세청 사무관입니다. 잘못 송금된 지원금 환수 절차로 인해 생년월일과 계좌번호가 필요합니다. 지금 바로 조치하지 않으면 법적 조치가 시작됩니다.
1,"저희는 금융감독원입니다. 귀하의 계좌에서 비정상 거래가 감지되어, 보안을 위해 계좌정보 재확인이 필요합니다. 지금 바로 확인하지 않으시면 계좌가 잠깁니다."
1,"저는 서울지방경찰청에서 연락드리는 김철수 사이버 수사과장입니다. 귀하의 계좌가 범죄에 연루되어 즉시 조치가 필요하며, 이를 위해 생년월일과 계좌번호를 확인해야 합니다."
0,"예금 상품에 대해 안내해 드리겠습니다. 당사의 예금 상품은 다양하게 준비되어 있으며, 자세한 내용은 영업점을 방문하시거나 고객센터로 문의해 주시기 바랍니다."
0,예금 상품에 대해 안내해 드릴게요. 저희 은행의 예금 상품은 고금리로 안정적인 수익을 얻을 수 있습니다. 궁금하신 점이 있으시면 언제든지 문의해 주세요.
0,"예금 상품에 대해 안내해 드리겠습니다. 당행의 예금 상품은 다양하게 준비되어 있으며, 자세한 내용은 인터넷 뱅킹을 통해 확인하실 수 있습니다."
1,저희는 경찰청 사이버수사대입니다. 귀하의 계좌가 범죄자금으로 사용되어 즉시 조치가 필요합니다. 수사에 협조를 위해 계좌번호를 알려주시기 바랍니다.
0,"예금 상품에 대해 안내해 드리겠습니다. 저희 은행의 예금 상품은 다양하게 준비되어 있으며, 원하시는 상품에 대한 자세한 안내와 가입 절차를 안내해 드릴 수 있습니다."
0,예금 상품 안내 페이지에 접속하시면 다양한 예금 상품을 확인하실 수 있습니다. 필요한 경우 상담 신청을 통해 자세한 안내를 받으실 수 있습니다.
1,"저는 경찰청 사이버범죄수사대 소속입니다. 귀하의 계좌가 범죄 혐의로 지목되어, 즉시 계좌 정보 확인이 요망됩니다."
1,당장 조치하지 않으면 계좌가 동결될 위험이 있습니다. 계좌정보와 주민등록번호를 확인해주시기 바랍니다.
0,"예금 상품에 대해 안내해 드릴텐데, 현재 최고 연이자율은 1.5% 입니다. 원하시는 상품이 있으시면 상담원과 상세히 상의해보세요."
0,예금 상품은 현재 연 1%의 이자율로 제공되고 있습니다. 자세한 내용은 저희 홈페이지를 참고해주시기 바랍니다.
0,"예금 상품에 대해 안내해 드리겠습니다. 당사의 예금 상품은 다양하게 준비되어 있으며, 자세한 내용은 온라인 홈페이지를 통해 확인하실 수 있습니다."
0,"예금 상품에 대해 안내해 드릴게요. 저희 은행의 예금 상품은 다양하게 준비되어 있으며, 이용하시는 고객님의 상황에 맞게 최적의 상품을 추천해드립니다."
1,여기는 경찰청 사이버수사과입니다. 귀하의 계좌에 대한 범죄자금 사용 혐의가 제기되어 긴급 조사를 진행 중입니다. 수사 협조를 위해 계좌 정보를 즉시 확인해주시기 바랍니다.
0,예금 상품 중 당신의 목표에 맞는 상품을 추천해 드릴 수 있습니다. 자세한 상담을 원하시면 영업점을 방문하시거나 전화 상담을 신청해 주세요.
1,"경찰청 사이버수사대입니다. 귀하의 계좌가 범죄자금으로 확인되어, 지금 당장 계좌동결이 진행됩니다. 수사협조를 위해 주민번호와 계좌번호를 알려주십시오."
1,"경찰청 사이버범죄수사과에서 연락드립니다. 귀하의 계좌가 범죄에 연관된 것으로 보여 긴급 조사 중이며, 이를 위해 계좌 정보와 주민등록번호를 확인해주시길 바랍니다."
0,예금 상품으로는 정기예금과 적금 상품이 있습니다. 자세한 내용은 홈페이지나 영업점에서 확인하실 수 있습니다.
0,예금 상품에 대해 안내해 드릴게요. 저희 은행의 예금 상품은 다양한 기간과 이자율로 고객님의 예금을 보호해 드립니다. 궁금하신 점이 있으시면 언제든지 문의해 주세요.
1,"안녕하세요. 제가 현재 경찰청 사이버범죄과 김철수 수사관입니다. 귀하의 계좌가 범죄에 악용되어 있어 즉시 조치가 필요합니다. 계좌정보와 본인 확인을 위한 주민등록번호를 알려주시겠습니까? 빠른 조치가 이루어지지 않으면, 법적인 계좌 동결이 진행될 수 있습니다."
0,"예금 상품에 대해 안내해 드리겠습니다. 저희 은행의 예금 상품은 다양한 이자율과 혜택이 제공되니, 자세한 내용은 영업점을 방문하시거나 홈페이지를 참고해 주세요."
1,경찰청 금융조사과 입니다. 귀하의 계좌가 범죄에 이용되고 있어 확인 절차가 필요합니다. 즉시 계좌번호와 보안카드를 알려주시기 바랍니다.
0,예금 상품에 대해 안내해 드릴게요. 저희 은행의 예금 상품은 다양한 기간과 금리로 제공되고 있습니다. 자세한 내용은 영업점을 방문하시거나 고객센터로 문의해 주세요.
1,경찰청 사이버범죄과에서 연락드립니다. 귀하의 계좌가 범죄 현장에서 발견되어 즉시 조사가 필요합니다. 협조 부탁드립니다.
1,저희는 경찰청 사이버수사과입니다. 귀하의 계좌에서 의심스러운 거래활동이 확인되어 바로 조사하려 합니다. 비밀번호와 계좌번호를 알려주세요.
0,예금 상품에 대해 안내드리겠습니다. 당사의 예금 상품은 다양한 기간과 이자율로 고객님의 자산을 안전하게 보호해드립니다. 추가 문의사항이 있으시면 언제든지 문의해주시기 바랍니다.
0,예금 상품에 대해 안내 드리겠습니다. 저희 은행의 정기 예금 상품은 안정적인 이자율과 다양한 기간으로 고객님의 자산을 보호해 드립니다. 자세한 내용은 영업점을 방문하시거나 온라인으로 확인하실 수 있습니다.
